bus	device	latitude	longitude	updated
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:10.289Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:12.311Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:14.298Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:16.275Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:18.284Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:20.284Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:22.284Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:24.303Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:26.282Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:28.316Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:30.288Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:32.516Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:34.341Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:36.363Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:38.284Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:40.286Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:42.291Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:44.324Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:46.292Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:48.342Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:50.306Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:52.286Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:54.326Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:56.299Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:53:58.290Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:00.324Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:02.334Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:04.317Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:06.321Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:08.313Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:10.296Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:12.290Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:14.312Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:16.325Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:18.364Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:20.302Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:22.318Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:24.296Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:26.982Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:28.353Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:30.353Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:32.304Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:34.305Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:36.303Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:38.344Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:40.328Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:42.340Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:44.381Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:46.312Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:48.324Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:50.315Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:52.330Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:54.310Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:56.307Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:54:58.315Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:00.341Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:02.323Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:04.314Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:06.336Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:08.317Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:10.671Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:12.348Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:14.318Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:16.343Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:18.320Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:20.329Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:22.331Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:24.332Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:26.323Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:28.342Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:30.329Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:32.340Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:34.331Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:36.341Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:38.352Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:40.398Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:42.339Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:44.346Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:46.700Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:48.337Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:50.387Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:52.368Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:54.381Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:56.349Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:55:58.371Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:00.349Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:02.357Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:04.406Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:06.345Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:08.335Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:11.826Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:12.391Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:14.444Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:16.384Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:18.377Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:20.351Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:22.357Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:24.356Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:26.349Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:28.354Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:30.378Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:32.341Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:34.361Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:36.385Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:38.339Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:40.342Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:42.417Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:44.381Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:46.359Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:48.354Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:50.356Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:52.354Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:54.357Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:56.463Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:56:58.385Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:00.412Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:02.381Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:04.380Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:06.371Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:08.433Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:10.379Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:12.384Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:14.378Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:16.373Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:18.434Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:20.417Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:22.436Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:24.368Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:26.397Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:28.369Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:30.450Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:32.371Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:34.388Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:36.397Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:38.382Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:40.455Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:42.379Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:44.428Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:46.383Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:48.391Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:50.408Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:52.387Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:54.392Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:56.418Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:57:58.389Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:00.384Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:02.552Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:04.395Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:06.398Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:08.488Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:10.410Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:13.005Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:14.524Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:16.420Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:18.398Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:20.441Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:22.394Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:24.407Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:26.531Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:28.396Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:30.391Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:32.431Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:34.417Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:36.460Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:38.398Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:40.429Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:42.414Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:44.406Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:46.449Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:48.434Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:50.426Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:52.410Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:54.440Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:56.415Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:58:58.447Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:00.452Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:02.448Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:04.423Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:06.431Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:08.465Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:11.171Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:12.425Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:14.436Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:16.440Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:18.456Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:20.482Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:22.441Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:24.421Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:26.439Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:28.423Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:30.461Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:32.436Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:34.435Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:36.451Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:38.445Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:40.438Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:42.432Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:44.482Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:46.427Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:48.426Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:50.416Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:52.422Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:54.445Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:56.424Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T08:59:58.418Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:00.573Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:02.452Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:04.422Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:06.427Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:08.449Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:10.446Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:12.458Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:14.516Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:16.454Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:18.426Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:20.438Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:22.423Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:24.431Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:26.431Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:28.433Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:30.516Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:32.440Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:34.428Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:36.443Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:38.439Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:40.456Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:42.457Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:44.461Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:46.444Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:48.474Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:50.466Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:52.545Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:54.453Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:56.506Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:00:58.453Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:00.446Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:02.650Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:04.470Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:06.456Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:08.512Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:10.446Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:12.742Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:14.455Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:16.470Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:18.500Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:20.465Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:22.466Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:24.503Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:26.473Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:28.480Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:30.478Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:32.479Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:34.477Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:36.479Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:38.475Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:40.477Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:42.497Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:44.506Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:46.565Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:48.482Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:50.487Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:52.507Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:54.494Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:56.473Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:01:58.498Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:00.565Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:02.478Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:04.492Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:06.528Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:08.516Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:10.496Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:12.490Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:14.481Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:17.454Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:18.490Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:20.515Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:22.521Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:25.340Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:26.498Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:28.519Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:30.828Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:32.557Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:34.958Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:36.562Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:38.511Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:40.560Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:42.747Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:44.522Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:46.507Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:48.515Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:50.565Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:52.502Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:54.515Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:56.505Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:02:58.536Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:00.522Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:02.520Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:04.517Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:06.528Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:08.574Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:10.532Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:12.533Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:14.526Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:16.545Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:18.550Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:20.533Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:22.532Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:24.514Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:26.616Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:28.514Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:31.395Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:32.565Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:34.552Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:36.570Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:38.567Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:40.559Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:42.543Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:44.606Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:46.629Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:48.710Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:50.629Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:52.590Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:54.674Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:56.573Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:03:58.570Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:00.571Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:02.567Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:04.569Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:06.583Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:08.573Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:10.641Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:12.602Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:14.556Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:16.585Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:18.569Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:20.586Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:22.567Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:24.573Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:26.601Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:28.565Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:30.574Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:32.636Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:34.587Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:36.558Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:38.599Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:40.589Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:42.563Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:44.573Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:46.596Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:48.572Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:50.561Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:52.572Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:54.575Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:56.607Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:04:58.566Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:05:00.604Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:05:02.587Z
1	hcb	22.370450362093855	113.57275592499452	2018-06-22T09:05:04.658Z
