"_id"	busId	isGo2Work	plannedArrivalTime	routeNumber	seqNumber	stopId	updated
5afc42ab559f4143923e218d	5af85145ac5680781c7bb90a	false	18:00	12	3	5afc341f2801f3052630fdf9	2018-05-16T14:39:39.680Z
5afc42ab559f4143923e218e	5af85145ac5680781c7bb90a	false	18:00	12	4	5afc341f2801f3052630fdfa	2018-05-16T14:39:39.719Z
5afc42ab559f4143923e218f	5af85145ac5680781c7bb90a	false	18:00	12	5	5afc341f2801f3052630fdfb	2018-05-16T14:39:39.762Z
5afc42ab559f4143923e2190	5af85145ac5680781c7bb90a	false	18:00	12	6	5afc341f2801f3052630fdfc	2018-05-16T14:39:39.800Z
5afc42ab559f4143923e2191	5af85145ac5680781c7bb90a	false	18:00	12	7	5afc341f2801f3052630fdfd	2018-05-16T14:39:39.835Z
5afc42ab559f4143923e2192	5af8517aac5680781c7bb90b	false	18:00	13	1	5afc3d252801f3052630fe04	2018-05-16T14:39:39.876Z
5afc42ab559f4143923e2193	5af8517aac5680781c7bb90b	false	18:00	13	2	5afc341f2801f3052630fdfe	2018-05-16T14:39:39.916Z
5afc42ab559f4143923e2194	5af8517aac5680781c7bb90b	false	18:00	13	3	5afc341f2801f3052630fdff	2018-05-16T14:39:39.959Z
5afc42ac559f4143923e2195	5af8517aac5680781c7bb90b	false	18:00	13	4	5afc341f2801f3052630fe00	2018-05-16T14:39:39.999Z
5afc42ac559f4143923e2196	5af8517aac5680781c7bb90b	false	18:00	13	5	5afc341f2801f3052630fe01	2018-05-16T14:39:40.038Z
5afc42ac559f4143923e2197	5af8517aac5680781c7bb90b	false	18:00	13	6	5afc34202801f3052630fe02	2018-05-16T14:39:40.074Z
5afc42ac559f4143923e2198	5af8517aac5680781c7bb90b	false	18:00	13	7	5afc34202801f3052630fe03	2018-05-16T14:39:40.110Z
